,doc_len,word_count,sent_count,avg_word_len,ck,cc,di,nn,dd,ai,ss,mn,bb,sci,ze,qu,se,sc,ci,ps,si,tch,ngue,st,gu,th,pn,ve,te,zz,au,lm,lf,ge,wh,tu,wr,ph,sh,mm,gh,dge,ft,tt,ed,ng,lk,ti,gue,rr,ch,ll,gn,ff,gg,pp,rh,ce,mb,kn,eer,ere,uy,ho,ear,ei,ar,oor,ure,eigh,ey,is,ae,ow,or,ew,ore,ur,uoy,air,ough,yr,ea,ayer,augh,aw,eau,aigh,igh,oy,oo,ue,are,ee,oa,et,y,er,eir,oew,oar,ie,eo,ui,ier,ou,ir,oi,ay,ye,oe,our,1_letter,2_letter,3_letter,4_letter,5_letter,6_letter,7_letter,8_letter,9_letter,10_letter,11_letter,12_letter,wps,dialogue,target
1765,1033.0,183.0,8.0,5.61,0.0,1.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,11.0,6.0,0.0,1.0,7.0,0.0,0.0,5.0,1.0,28.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,10.0,0.0,12.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,10.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,9.0,42.0,32.0,23.0,20.0,12.0,14.0,12.0,11.0,5.0,2.0,1.0,26.142857142857142,0.0,-2.32817047
1766,835.0,143.0,8.0,5.79,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,20.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,6.0,3.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,21.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,30.0,23.0,31.0,11.0,13.0,10.0,9.0,6.0,3.0,4.0,1.0,20.428571428571427,0.0,-2.34887978
1767,1133.0,192.0,13.0,5.84,0.0,0.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,3.0,1.0,4.0,0.0,0.0,5.0,0.0,18.0,0.0,7.0,6.0,0.0,1.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,8.0,0.0,3.0,0.0,1.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,6.0,0.0,1.0,10.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,5.0,0.0,0.0,19.0,14.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,5.0,2.0,0.0,1.0,2.0,3.0,0.0,5.0,39.0,40.0,29.0,16.0,14.0,17.0,16.0,11.0,2.0,2.0,3.0,19.3,0.0,-3.19581432
1768,1166.0,192.0,15.0,6.0,0.0,2.0,5.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,5.0,0.0,4.0,0.0,0.0,5.0,0.0,28.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,9.0,0.0,1.0,6.0,4.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,1.0,7.0,0.0,2.0,0.0,0.0,10.0,0.0,2.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,6.0,18.0,28.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,46.0,32.0,21.0,22.0,7.0,21.0,12.0,12.0,6.0,7.0,2.0,12.933333333333334,1.0,-3.03770734
1769,927.0,150.0,10.0,6.12,0.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,10.0,0.0,3.0,0.0,0.0,10.0,0.0,20.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,9.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,1.0,7.0,0.0,7.0,0.0,0.0,8.0,0.0,1.0,6.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0,16.0,11.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,27.0,27.0,12.0,18.0,11.0,17.0,8.0,13.0,7.0,1.0,2.0,17.0,0.0,-2.37252525
1770,1061.0,183.0,17.0,5.71,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,7.0,0.0,0.0,9.0,1.0,24.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0,9.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,10.0,25.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,5.0,2.0,0.0,0.0,1.0,13.0,34.0,29.0,35.0,26.0,14.0,11.0,7.0,8.0,2.0,1.0,7.0,11.625,1.0,-3.37360005
1771,1179.0,203.0,7.0,5.78,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,26.0,0.0,8.0,10.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,5.0,3.0,0.0,11.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,4.0,14.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,3.0,1.0,0.0,2.0,6.0,42.0,43.0,30.0,25.0,16.0,15.0,12.0,10.0,3.0,4.0,2.0,29.0,1.0,-2.75543688
1772,889.0,157.0,7.0,5.62,0.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,31.0,0.0,4.0,7.0,0.0,2.0,0.0,1.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,8.0,9.0,0.0,7.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,9.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,1.0,6.0,29.0,37.0,22.0,25.0,12.0,9.0,6.0,9.0,3.0,2.0,1.0,26.166666666666668,0.0,-2.58066491
1773,1050.0,198.0,9.0,5.26,1.0,0.0,1.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,37.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,4.0,16.0,8.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,4.0,0.0,5.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,12.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,7.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,5.0,0.0,2.0,9.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,9.0,1.0,0.0,2.0,0.0,2.0,2.0,39.0,51.0,25.0,36.0,21.0,13.0,10.0,1.0,0.0,1.0,0.0,24.75,0.0,-2.03627359
1774,1149.0,197.0,11.0,5.78,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,26.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,11.0,0.0,10.0,0.0,2.0,9.0,6.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,13.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,21.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,3.0,9.0,39.0,46.0,28.0,21.0,13.0,15.0,13.0,9.0,4.0,4.0,2.0,19.7,0.0,-2.90867118
1775,972.0,177.0,9.0,5.45,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,27.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,8.0,4.0,0.0,2.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,15.0,1.0,0.0,0.0,0.0,7.0,0.0,4.0,8.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,6.0,10.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,1.0,2.0,1.0,0.0,2.0,7.0,38.0,32.0,27.0,28.0,13.0,10.0,12.0,8.0,2.0,1.0,0.0,22.125,0.0,-2.1773403
1776,888.0,157.0,6.0,5.62,1.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,19.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.0,4.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,31.0,28.0,25.0,21.0,16.0,11.0,9.0,8.0,1.0,2.0,1.0,31.4,0.0,-2.77185036
1777,749.0,144.0,9.0,5.15,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,15.0,0.0,3.0,6.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,7.0,6.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,15.0,7.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,1.0,1.0,0.0,5.0,23.0,37.0,29.0,20.0,16.0,12.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,-0.67548411
1778,890.0,186.0,17.0,4.7,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,22.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,0.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,1.0,7.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,11.0,34.0,57.0,37.0,24.0,11.0,9.0,3.0,0.0,0.0,0.0,0.0,11.625,1.0,0.60308311
1779,884.0,163.0,8.0,5.38,2.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,25.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,11.0,14.0,0.0,5.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,12.0,9.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,13.0,19.0,35.0,26.0,31.0,16.0,10.0,6.0,3.0,3.0,1.0,0.0,23.285714285714285,0.0,-0.51109067
1780,831.0,150.0,14.0,5.45,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,23.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,8.0,6.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,9.0,11.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,25.0,41.0,19.0,27.0,14.0,13.0,6.0,3.0,1.0,0.0,0.0,11.538461538461538,1.0,0.55703268
1781,1009.0,178.0,18.0,5.57,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,24.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,5.0,13.0,6.0,0.0,5.0,0.0,0.0,6.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,5.0,5.0,2.0,8.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,20.0,11.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,4.0,2.0,2.0,1.0,0.0,1.0,6.0,18.0,41.0,44.0,40.0,18.0,14.0,3.0,2.0,0.0,0.0,0.0,10.470588235294118,1.0,0.21384037
1782,967.0,184.0,16.0,5.17,1.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,4.0,10.0,5.0,0.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,7.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,2.0,16.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,8.0,22.0,49.0,47.0,21.0,26.0,7.0,4.0,1.0,1.0,0.0,0.0,13.142857142857142,1.0,0.22605124
1783,882.0,166.0,7.0,5.28,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,8.0,1.0,2.0,0.0,1.0,1.0,9.0,11.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,23.0,57.0,38.0,20.0,15.0,8.0,5.0,1.0,1.0,1.0,0.0,27.666666666666668,1.0,0.84529828
1784,817.0,152.0,10.0,5.32,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,8.0,1.0,28.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,4.0,1.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,9.0,0.0,1.0,0.0,1.0,8.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,2.0,15.0,12.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,1.0,2.0,1.0,0.0,0.0,4.0,30.0,33.0,27.0,28.0,17.0,3.0,4.0,5.0,2.0,1.0,0.0,16.88888888888889,1.0,-0.97326457
1785,881.0,171.0,10.0,5.1,8.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,3.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,3.0,0.0,6.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,6.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,9.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,8.0,22.0,46.0,54.0,19.0,10.0,7.0,2.0,3.0,2.0,0.0,1.0,19.0,0.0,0.21322572
1786,844.0,168.0,11.0,4.96,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,14.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,11.0,1.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,3.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,7.0,1.0,0.0,16.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,14.0,28.0,37.0,44.0,16.0,19.0,7.0,4.0,2.0,0.0,0.0,0.0,16.8,1.0,1.2562954
1787,942.0,173.0,12.0,5.38,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,33.0,0.0,4.0,5.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,1.0,1.0,5.0,6.0,4.0,5.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,5.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,14.0,13.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,1.0,6.0,25.0,45.0,39.0,20.0,19.0,9.0,5.0,2.0,3.0,1.0,1.0,15.818181818181818,1.0,-0.56785947
1788,1228.0,199.0,16.0,6.1,0.0,0.0,2.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,4.0,0.0,0.0,12.0,0.0,20.0,0.0,9.0,12.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,6.0,0.0,11.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,7.0,0.0,3.0,0.0,1.0,11.0,0.0,3.0,3.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,6.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,32.0,43.0,34.0,18.0,16.0,22.0,13.0,6.0,5.0,7.0,3.0,13.266666666666667,0.0,-1.76733777
1789,824.0,149.0,7.0,5.49,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,31.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,3.0,8.0,8.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,8.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,6.0,27.0,36.0,24.0,24.0,12.0,7.0,12.0,2.0,1.0,1.0,1.0,29.8,0.0,-1.6579613
1790,1183.0,195.0,8.0,6.03,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,1.0,27.0,0.0,9.0,7.0,0.0,1.0,0.0,2.0,2.0,6.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,10.0,6.0,0.0,8.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,14.0,0.0,1.0,0.0,2.0,6.0,0.0,2.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,8.0,1.0,3.0,3.0,15.0,18.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,34.0,34.0,31.0,15.0,11.0,10.0,9.0,8.0,3.0,3.0,27.857142857142858,0.0,-3.03817532
